#
#,"DISCLAIMER OF WARRANTIES: Sanvean works hard to furnish customers with"
#,"accurate information, interpretations, and other data (collectively, 'Data')"
#,"that are part of, and incident to, the services provided.  However, Sanvean"
#,"cannot and does not guarantee the accuracy of the Data. All Data provided by"
#,"Sanvean are provided 'As Is' and 'as Available' for the customer's use.  All"
#,"Data provided by Sanvean is provided without warranties of any kind, either"
#,"express or implied, including, but not limited to, implied warranties of"
#,"merchantability, fitness for a particular purpose, or non-infringement."
#,"Further, without in any way limiting the foregoing disclaimers, Sanvean"
#,"cannot and does not warrant that Data furnished by Sanvean is or will be"
#,"accurate, complete, current, or reliable, that the functions and operation of"
#,"the Data will be uninterrupted, free of error, or available at any particular"
#,"time or location, that defects in the Data will be corrected, or that the"
#,"Data or the server that makes the Data available is free of viruses or other"
#,"harmful components."
#
#,"UNDER NO CIRCUMSTANCES SHOULD ANY OF THE DATA BE RELIED UPON AS THE SOLE"
#,"BASIS FOR ANY DRILLING, COMPLETION, PRODUCTION, OR FINANCIAL DECISION OR ANY"
#,"PROCEDURE INVOLVING ANY RISK TO THE SAFETY OF ANY DRILLING VENTURE, DRILLING"
#,"RIG, OR ITS CREW OR ANY OTHER THIRD PARTY. THE CUSTOMER HAS FULL"
#,"RESPONSIBILITY FOR ALL DRILLING COMPLETION AND PRODUCTION OPERATIONS."
#,"CUSTOMER'S USE OF THE DATA IS SOLELY AT THE CUSTOMER'S OWN RISK."
#
#,"LIMITATION OF LIABILITY.  IN NO EVENT WILL SANVEAN BE LIABLE FOR FAILURE BY"
#,"ANY PERSON, INCLUDING WITHOUT LIMITATION THE CUSTOMER, TO OBTAIN ANY"
#,"PARTICULAR RESULTS OR FOR DAMAGES RESULTING FROM THE USE OF THE DATA PROVIDED"
#,"BY SANVEAN, INCLUDING WITHOUT LIMITATION, LIABILITY FOR LOST REVENUES, LOST"
#,"PROFITS, LOSS OF BUSINESS, OR ANY CONSEQUENTIAL, INCIDENTAL, INDIRECT,"
#,"EXEMPLARY, SPECIAL, OR PUNITIVE DAMAGES, LOSS OR EXPENSES OF ANY KIND,"
#,"WHETHER SUCH LIABILITY IS ASSERTED ON THE BASIS OF STATUTE, CONTRACT, TORT"
#,"(INCLUDING NEGLIGENCE OR STRICT LIABILITY), OR OTHERWISE AND WHETHER OR NOT"
#,"FORESEEABLE, EVEN IF SANVEAN HAS BEEN ADVISED OR WAS AWARE OF THE POSSIBILITY"
#,"OF SUCH LOSS OR DAMAGES, AND EVEN IF THE RESULT, LOSS, INJURY, OR DAMAGES"
#,"WERE CAUSED BY OR CONTRIBUTED TO BY THE SOLE, JOINT, ACTIVE, OR PASSIVE,"
#,"NEGLIGENCE, GROSS NEGLIGENCE, STRICT LIABILITY, OR STATUTORY STRICT LIABILITY OF SANVEAN."
#
DateTime,SN2232_GyroXmax(RPM),SN2232_GyroXmin(RPM),SN2232_GyroXmed(RPM),SN2232_GyroXspread(RPM),SN2232_StickSlip(%),SN2232_Temperature(C),SN2232_ShXpeak(g),SN2232_ShXrms(g),SN2232_ShXmax(g),SN2232_ShYpeak(g),SN2232_ShYrms(g),SN2232_ShYmax(g),SN2232_ShZpeak(g),SN2232_ShZrms(g),SN2232_ShZmax(g),Surface_Hole Depth(ft),Surface_Bit Depth(ft),Surface_Rate Of Penetration(ft/hr),Surface_Weight on Bit(klbs),Surface_Top Drive RPM(RPM),Surface_Standpipe Pressure(psi),Surface_Flow In(GPM),Surface_Differential Pressure(psi),Surface_Convertible Torque(kft-lbs),Surface_Inclination(degrees),Surface_Azimuth(degrees),Surface_Gamma(API),Surface_Hook Load(klbs),Surface_Block Height(ft),Surface_Magnetic Toolface(degrees),Surface_Gravity Toolface(degrees),Surface_AutoDriller Diff Press SP(psi),Surface_AutoDriller On Bottom ROP Setpoint(ft/hr),Surface_AutoDriller WOB SP(klbs),Surface_DAS in Control(unitless),Surface_Interpolated TVD(ft)
2023/05/17 15:16:19.933,61.76,-4.96,25.04,66.72,131.10274,63.7,3.56098,1.03899,2.73171,11.85366,2.4721,7.46341,12.97561,2.92027,12.97561,6609.87,6544.41,0,0,21.69685,1128.94,606.99,57.53,8.1886,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:20.000,61.7064,-5.4424,24.5576,67.1488,135.49376,63.7,3.56098,1.02989,2.69249,11.59546,2.468,7.49937,12.80893,2.88156,12.80893,6609.87,6544.41,0,0,21.66,1128.94,606.99,57.53,8.188,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:20.933,60.96,-12.16,17.84,73.12,196.64046,63.7,3.56098,0.9033,2.14634,8,2.41094,8,10.4878,2.34239,10.4878,6609.87,6544.41,0,0,21.57603,1129.02397,606.99,57.61397,8.36247,45.24,119.7,,235.0933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:21.000,60.424,-11.90272,18.19912,72.32672,192.40474,63.7,3.61654,0.91394,2.17902,8.01307,2.38465,7.90195,10.43878,2.35263,10.24595,6609.87,6544.41,0,0,21.57,1129.03,606.99,57.62,8.375,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:21.933,52.96,-8.32,23.2,61.28,133.42087,63.7,4.39024,1.06209,2.63415,8.19512,2.01848,6.53659,9.7561,2.49519,6.87805,6609.87,6544.41,0,0,22.45635,1129.10464,606.99,57.69464,8.26117,45.24,119.7,,235.0067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:22.000,52.87424,-8.3736,23.10352,61.24784,133.81846,63.7,4.33141,1.05557,2.62761,8.14937,2.03465,6.52351,9.77898,2.52098,7.09376,6609.87,6544.41,0,0,22.52,1129.11,606.99,57.7,8.253,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:22.933,51.68,-9.12,21.76,60.8,139.35513,63.7,3.5122,0.96475,2.53659,7.5122,2.25982,6.34146,10.09756,2.88011,10.09756,6609.87,6544.41,0,0,21.74561,1129.12866,606.99,57.71866,8.19236,45.24,119.7,,235.0933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:23.000,51.79792,-9.3344,21.5456,61.13232,141.59884,63.7,3.48605,0.96016,2.54639,7.6462,2.27315,6.5539,10.14985,2.83536,10.09429,6609.87,6544.41,0,0,21.69,1129.13,606.99,57.72,8.188,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:23.933,53.44,-12.32,18.56,65.76,172.84326,63.7,3.12195,0.89615,2.68293,9.5122,2.45883,9.5122,10.87805,2.21232,10.04878,6609.87,6544.41,0,0,21.57804,1129.18598,606.99,57.77598,8.22252,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:24.000,53.5472,-11.52672,18.90304,65.07392,169.05225,63.7,3.10561,0.89496,2.66985,9.68215,2.45356,9.37493,10.84863,2.24497,10.07493,6609.87,6544.41,0,0,21.57,1129.19,606.99,57.78,8.225,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:24.933,55.04,-0.48,23.68,55.52,116.26105,63.7,2.87805,0.8783,2.4878,12.04878,2.38016,7.46341,10.43902,2.69961,10.43902,6609.87,6544.41,0,0,22.02717,1129.17134,606.99,57.76134,8.05519,45.24,119.7,,234.9134,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:25.000,54.76128,-0.748,23.4656,55.50928,117.53671,63.7,2.89439,0.88407,2.48454,11.77751,2.36119,7.49937,10.48478,2.69757,10.48478,6609.87,6544.41,0,0,22.06,1129.17,606.99,57.76,8.043,45.24,119.7,,234.9,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:25.933,50.88,-4.48,20.48,55.36,135.30083,63.7,3.12195,0.96448,2.43902,8,2.09702,8,11.12195,2.66909,11.12195,6609.87,6544.41,0,0,21.63082,1129.22598,606.99,57.81598,8.23893,45.24,119.7,,235.0866,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:26.000,50.62272,-4.8552,20.41568,55.47792,135.87943,63.7,3.14483,0.95998,2.44883,8.0719,2.10703,8.0719,10.99776,2.64098,10.83434,6609.87,6544.41,0,0,21.6,1129.23,606.99,57.82,8.253,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:26.933,47.04,-10.08,19.52,57.12,143.93663,63.7,3.46341,0.89732,2.58537,9.07317,2.24651,9.07317,9.26829,2.24953,6.82927,6609.87,6544.41,0,0,22.19712,1129.23,606.99,57.82,8.253,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:27.000,47.87616,-10.0264,19.80944,57.90256,143.75145,63.7,3.44707,0.91234,2.61151,9.13854,2.26018,8.9261,9.47419,2.27334,7.19859,6609.87,6544.41,0,0,22.24,1129.23,606.99,57.82,8.253,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:27.933,59.52,-9.28,23.84,68.8,141.17279,63.7,3.21951,1.12151,2.97561,10.04878,2.45051,6.87805,12.34146,2.60494,12.34146,6609.87,6544.41,0,0,22.21201,1129.17402,606.99,57.76402,8.0748,45.24,119.7,,234.9134,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:28.000,59.02688,-9.02272,23.4916,68.0496,141.97041,63.7,3.22932,1.10678,2.94946,9.92459,2.43548,6.96629,12.28917,2.60703,12.28917,6609.87,6544.41,0,0,22.21,1129.17,606.99,57.76,8.062,45.24,119.7,,234.9,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:28.933,52.16,-5.44,18.64,57.6,153.0775,63.7,3.36585,0.90174,2.58537,8.19512,2.22612,8.19512,11.56098,2.63603,11.56098,6609.87,6544.41,0,0,21.61288,1129.11402,606.99,57.70402,8.26633,45.24,119.7,,235.0866,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:29.000,52.428,-5.82592,18.78472,58.25392,153.4174,63.7,3.35932,0.89848,2.56249,8.4141,2.22487,8.4141,11.55117,2.62763,11.22107,6609.87,6544.41,0,0,21.57,1129.11,606.99,57.7,8.281,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:29.933,56.16,-11.2,20.8,67.36,158.15062,63.7,3.26829,0.85313,2.2439,11.46341,2.20755,11.46341,11.41463,2.51064,6.4878,6609.87,6544.41,0,0,22.30707,1129.11,606.99,57.7,8.23342,45.24,119.7,,235.0067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:30.000,56.72816,-10.64256,20.97152,67.37072,157.03945,63.7,3.28463,0.8696,2.29293,11.37844,2.2154,11.26078,11.29044,2.52656,6.69371,6609.87,6544.41,0,0,22.36,1129.11,606.99,57.7,8.23,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:30.933,64.64,-2.88,23.36,67.52,141.56598,63.7,3.5122,1.09906,2.97561,10.19512,2.32468,8.43902,9.56098,2.74822,9.56098,6609.87,6544.41,0,0,21.87484,1129.03536,606.99,57.62536,8.2216,45.24,119.7,,235.0933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:31.000,63.66448,-3.08368,23.02768,66.74816,142.19083,63.7,3.48278,1.08479,2.92985,10.14937,2.33799,8.51093,9.54463,2.71394,9.54463,6609.87,6544.41,0,0,21.84,1129.03,606.99,57.62,8.221,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:31.933,50.08,-5.92,18.4,56,150.89209,63.7,3.07317,0.88616,2.29268,9.5122,2.52336,9.5122,9.31707,2.23661,9.31707,6609.87,6544.41,0,0,21.58809,1129.04866,606.99,57.63866,8.32083,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:32.000,50.62672,-5.8128,18.80736,56.43952,149.36998,63.7,3.10259,0.89695,2.29595,9.45337,2.50623,9.39127,9.24844,2.25728,9.17,6609.87,6544.41,0,0,21.57,1129.05,606.99,57.64,8.328,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:32.933,58.24,-4.32,24.48,62.56,128.17409,63.7,3.5122,1.04715,2.34146,8.63415,2.26771,7.70732,8.29268,2.54514,7.12195,6609.87,6544.41,0,0,22.2231,1129.02201,606.99,57.60268,8.21884,45.24,119.7,,235.0067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:33.000,58.26144,-4.35216,24.20128,62.6136,129.79255,63.7,3.5318,1.03439,2.32839,8.92502,2.27808,7.77268,8.4659,2.57057,7.37361,6609.87,6544.41,0,0,22.27,1129.02,606.99,57.6,8.211,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:33.933,58.56,-4.8,20.32,63.36,152.33023,63.7,3.80488,0.85664,2.14634,12.97561,2.42252,8.68293,10.87805,2.92458,10.87805,6609.87,6544.41,0,0,21.64489,1128.90804,606.99,57.49737,8.24645,45.24,119.7,,235.1866,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:34.000,58.03472,-4.7464,20.1592,62.78112,152.10641,63.7,3.74605,0.85515,2.1398,12.66839,2.42062,8.66332,10.60351,2.85841,10.54141,6609.87,6544.41,0,0,21.6,1128.9,606.99,57.49,8.249,45.24,119.7,,235.2,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:34.933,50.72,-4,17.92,54.72,148.98964,63.7,2.92683,0.83445,2.04878,8.39024,2.39403,8.39024,6.78049,1.93693,5.85366,6609.87,6544.41,0,0,22.16913,1128.84402,606.99,57.43402,8.249,45.24,119.7,,235.2,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:35.000,51.0952,-4.13936,18.35952,55.23456,147.59312,63.7,3.0118,0.85982,2.14356,8.40332,2.38482,8.25624,6.97005,1.979,6.10532,6609.87,6544.41,0,0,22.21,1128.84,606.99,57.43,8.249,45.24,119.7,,235.2,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:35.933,56.32,-6.08,24.48,62.4,128.146,63.7,4.19512,1.2131,3.46341,8.58537,2.25653,6.39024,9.60976,2.56488,9.60976,6609.87,6544.41,0,0,22.18201,1128.7467,606.99,57.3367,8.01295,45.24,119.7,,234.9201,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:36.000,56.19136,-6.14432,24.14768,62.33568,129.79622,63.7,4.2278,1.20456,3.4242,8.55595,2.25302,6.5079,9.7601,2.58339,9.7601,6609.87,6544.41,0,0,22.18,1128.74,606.99,57.33,7.996,45.24,119.7,,234.9,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:36.933,54.4,-7.04,19.52,61.44,152.77618,63.7,4.68293,1.08569,2.87805,8.14634,2.20406,8.14634,11.85366,2.84122,11.85366,6609.87,6544.41,0,0,21.61087,1128.62804,606.99,57.21804,8.29736,45.24,119.7,,235.0866,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:37.000,54.15344,-7.2008,19.52,61.35424,152.52451,63.7,4.562,1.06497,2.85844,8.10712,2.19053,8.10712,11.6739,2.81331,11.65102,6609.87,6544.41,0,0,21.57,1128.62,606.99,57.21,8.319,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:37.933,50.72,-9.44,19.52,60.16,149.01985,63.7,2.87805,0.77643,2.58537,7.56098,2.00221,7.56098,9.17073,2.42459,8.82927,6609.87,6544.41,0,0,21.88722,1128.57335,606.99,57.16335,8.30127,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:38.000,50.89152,-9.75088,19.87376,60.6424,148.30878,63.7,2.94015,0.80538,2.62785,7.68844,2.03318,7.55117,9.20015,2.44027,8.88156,6609.87,6544.41,0,0,21.91,1128.57,606.99,57.16,8.3,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:38.933,53.28,-14.08,24.8,67.36,138.40681,63.7,3.80488,1.20857,3.21951,9.46341,2.4645,7.41463,9.60976,2.65863,9.60976,6609.87,6544.41,0,0,21.96598,1128.4767,606.99,57.0667,8.12086,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:39.000,53.12992,-13.7584,24.3712,66.88832,139.94786,63.7,3.78527,1.18462,3.128,9.34576,2.44815,7.43424,9.81239,2.63807,9.81239,6609.87,6544.41,0,0,21.97,1128.47,606.99,57.06,8.108,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:39.933,51.04,-9.28,18.4,60.32,161.4075,63.7,3.5122,0.851,1.85366,7.70732,2.22048,7.70732,12.63415,2.35173,12.63415,6609.87,6544.41,0,0,21.5968,1128.48866,606.99,57.07866,8.31326,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:40.000,51.9512,-8.9584,18.70016,60.9096,160.37448,63.7,3.49585,0.85469,1.90922,7.78249,2.2117,7.78249,12.42171,2.37289,12.41844,6609.87,6544.41,0,0,21.57,1128.49,606.99,57.08,8.328,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:40.933,64.64,-4.48,22.88,69.12,145.98929,63.7,3.26829,0.90609,2.68293,8.82927,2.08948,8.82927,9.46341,2.66745,9.41463,6609.87,6544.41,0,0,22.13913,1128.50866,606.99,57.09866,8.28415,45.24,119.7,,235.0067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:41.000,64.30768,-4.5872,22.83712,68.89488,145.88085,63.7,3.30424,0.92414,2.69927,8.97634,2.11717,8.73122,9.49937,2.68173,9.45385,6609.87,6544.41,0,0,22.18,1128.51,606.99,57.1,8.281,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:41.933,59.68,-6.08,22.24,65.76,144.3708,63.7,3.80488,1.1755,2.92683,11.02439,2.50287,7.36585,10,2.88059,10,6609.87,6544.41,0,0,21.75082,1128.52866,606.99,57.11866,8.25488,45.24,119.7,,235.0933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:42.000,58.79024,-5.89776,21.93984,64.688,143.97818,63.7,3.73951,1.14966,2.87454,11.08976,2.50111,7.67634,9.95751,2.83366,9.95751,6609.87,6544.41,0,0,21.72,1128.53,606.99,57.12,8.253,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:42.933,46.4,-3.36,17.76,49.76,138.51079,63.7,2.82927,0.78993,2.14634,12,2.47654,12,9.36585,2.18012,9.36585,6609.87,6544.41,0,0,21.60804,1128.61397,606.99,57.20397,8.25767,45.24,119.7,,235.1933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:43.000,47.54704,-3.82096,18.15664,51.368,139.68984,63.7,2.84561,0.79938,2.18229,11.89868,2.46914,11.62088,9.42468,2.20298,9.42468,6609.87,6544.41,0,0,21.6,1128.62,606.99,57.21,8.258,45.24,119.7,,235.2,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:43.933,63.52,-10.24,23.68,73.76,156.10857,63.7,3.07317,0.93098,2.68293,10.4878,2.36608,6.34146,10.2439,2.52121,10.2439,6609.87,6544.41,0,0,22.22511,1128.62,606.99,57.21,8.10126,45.24,119.7,,235.0134,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:44.000,62.86608,-9.95056,23.5192,72.81664,154.83762,63.7,3.10259,0.93148,2.69273,10.42244,2.351,6.5539,10.32888,2.54939,10.32888,6609.87,6544.41,0,0,22.27,1128.62,606.99,57.21,8.09,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:44.933,53.76,-5.92,21.28,59.68,137.13925,63.7,3.5122,0.93848,2.82927,9.5122,2.14106,9.5122,11.5122,2.94193,11.5122,6609.87,6544.41,0,0,21.50494,1128.65732,606.99,57.24732,8.27753,45.24,119.7,,235.0933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:45.000,53.41696,-6.3488,21.20496,59.76576,138.00773,63.7,3.54161,0.9473,2.81293,9.36512,2.14906,9.36512,11.43049,2.9031,11.41088,6609.87,6544.41,0,0,21.45,1128.66,606.99,57.25,8.291,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:45.933,48.64,-12.32,20.16,60.96,150.10156,63.7,3.95122,1.07018,2.58537,7.31707,2.26041,7.31707,10.29268,2.36232,10,6609.87,6544.41,0,0,22.01913,1128.67866,606.99,57.26866,8.291,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:46.000,49.11168,-12.08416,20.3744,61.19584,149.25416,63.7,3.93161,1.06861,2.65727,7.63737,2.27573,7.39224,10.18483,2.37591,9.91176,6609.87,6544.41,0,0,22.06,1128.68,606.99,57.27,8.291,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:46.933,55.68,-8.8,23.36,64.48,137.45378,63.7,3.65854,1.0467,3.65854,12.09756,2.48908,8.43902,8.68293,2.56518,8.68293,6609.87,6544.41,0,0,21.88273,1128.64268,607.78305,57.23268,8.03349,45.24,119.7,,235.0067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:47.000,55.4656,-8.49984,22.96336,63.96544,138.98783,63.7,3.62585,1.02744,3.50493,11.75439,2.44984,8.34098,9.06205,2.56484,9.06205,6609.87,6544.41,0,0,21.87,1128.64,607.84,57.23,8.015,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:47.933,52.48,-4.32,17.44,56.8,160.35007,63.7,3.17073,0.75925,1.36585,6.97561,1.90338,6.97561,14.34146,2.56015,14.34146,6609.87,6544.41,0,0,21.5901,1128.64,607.04695,57.23,8.14562,45.24,119.7,,235.1866,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:48.000,52.45856,-4.20208,17.63296,56.66064,158.4042,63.7,3.17073,0.76118,1.45083,7.0802,1.93394,7.0802,13.99502,2.55452,13.86102,6609.87,6544.41,0,0,21.57,1128.64,606.99,57.23,8.155,45.24,119.7,,235.2,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:48.933,52.16,-2.56,20.32,54.72,131.30731,63.7,3.17073,0.78816,2.63415,8.53659,2.35949,8.53659,9.17073,2.47613,7.17073,6609.87,6544.41,0,0,21.82191,1128.64,606.99,57.23,8.12421,45.24,119.7,,235.1067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:49.000,52.6424,-3.2568,20.70592,55.8992,131.91362,63.7,3.174,0.80537,2.66029,8.65098,2.35676,8.37644,9.58254,2.49761,7.71654,6609.87,6544.41,0,0,21.84,1128.64,606.99,57.23,8.122,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:49.933,59.36,-12.96,26.08,72.32,140.35675,63.7,3.21951,1.04501,3.02439,10.2439,2.31873,6.14634,15.31707,2.79676,15.31707,6609.87,6544.41,0,0,21.70005,1128.60268,606.99,57.19268,8.23583,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:50.000,58.6096,-12.38112,25.53328,70.99072,140.47769,63.7,3.17702,1.03045,2.96556,10.19161,2.32329,6.36859,15.05888,2.75426,15.05888,6609.87,6544.41,0,0,21.69,1128.6,606.99,57.19,8.244,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:50.933,48.16,-4.32,17.92,52.48,142.16176,63.7,2.58537,0.8277,2.14634,9.46341,2.38688,9.46341,11.46341,2.16235,11.46341,6609.87,6544.41,0,0,21.57804,1128.61866,606.99,57.20866,8.40541,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:51.000,48.99616,-4.588,18.24696,53.58416,142.62052,63.7,2.67688,0.8457,2.21171,9.434,2.36935,9.37844,11.39151,2.19084,11.14966,6609.87,6544.41,0,0,21.57,1128.62,606.99,57.21,8.417,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:51.933,60.64,-8.32,22.8,68.96,149.00902,63.7,3.95122,1.09632,3.12195,9.02439,2.12524,8.19512,10.39024,2.58749,6.78049,6609.87,6544.41,0,0,22.25109,1128.60134,606.99,57.19134,8.29011,45.24,119.7,,235.0067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:52.000,60.64,-8.35216,22.68744,68.99216,149.91833,63.7,3.92507,1.08779,3.09254,9.03746,2.14722,8.23434,10.57327,2.61872,7.20537,6609.87,6544.41,0,0,22.3,1128.6,606.99,57.19,8.281,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:52.933,60.64,-8.8,21.12,69.44,162.58078,63.7,3.56098,0.969,2.68293,9.21951,2.45327,8.78049,13.12195,3.05355,13.12195,6609.87,6544.41,0,0,21.70288,1128.6,606.99,57.19,8.22036,45.24,119.7,,235.0933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:53.000,60.2648,-8.49984,20.97528,68.76464,162.07538,63.7,3.5479,0.96279,2.63717,9.27834,2.45476,8.86873,12.91278,2.99126,12.76244,6609.87,6544.41,0,0,21.66,1128.6,606.99,57.19,8.216,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:53.933,55.04,-4.32,18.96,59.36,155.03755,63.7,3.36585,0.87639,2,10.09756,2.47558,10.09756,10,2.12385,7.7561,6609.87,6544.41,0,0,21.57603,1128.67464,606.99,57.26464,8.25985,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:54.000,55.17936,-4.60944,19.34056,59.7888,153.65687,63.7,3.4018,0.88521,2.05229,10.00605,2.45363,9.87532,9.96078,2.15124,7.80185,6609.87,6544.41,0,0,21.57,1128.68,606.99,57.27,8.263,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:54.933,57.12,-8.64,24.64,65.76,134.43042,63.7,3.90244,1.00809,2.78049,8.73171,2.14793,6.78049,9.41463,2.53273,8.43902,6609.87,6544.41,0,0,21.97119,1128.68,606.99,57.27,8.10532,45.24,119.7,,235.0067,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:55.000,56.49824,-8.36128,24.24336,64.85952,134.47718,63.7,3.82727,0.99548,2.7478,8.68268,2.1455,6.8622,9.50288,2.53552,8.59263,6609.87,6544.41,0,0,22,1128.68,606.99,57.27,8.094,45.24,119.7,,235,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:55.933,47.84,-4.48,18.72,52.32,135.12833,63.7,2.78049,0.81989,2.29268,8,2.11161,8,10.73171,2.57433,10.73171,6609.87,6544.41,0,0,21.6268,1128.75464,606.99,57.34464,8.26847,45.24,119.7,,235.0933,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:56.000,48.4296,-4.5336,18.81648,52.9632,136.35867,63.7,2.79683,0.82064,2.28941,8.07517,2.1172,8.07517,10.65981,2.54556,10.41141,6609.87,6544.41,0,0,21.6,1128.76,606.99,57.35,8.281,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
2023/05/17 15:16:56.933,56.64,-5.28,20.16,61.92,153.49173,63.7,3.02439,0.8311,2.2439,9.12195,2.19499,9.12195,9.65854,2.14494,5.95122,6609.87,6544.41,0,0,22.05717,1128.79732,606.99,57.38732,8.281,45.24,119.7,,235.1,245.51,341.95,180.71,1000,350,60,0,0
